contract_id,interconnector_id,from_region,mmsdm_month,quarter,tranche,version_no,units_offered,units_sold,clearing_price,reserve_price
C2021Q3T12,NSW1-QLD1,NSW1,2023-12,C2021Q3,T12,24,105,55,2125.0,0.0
C2021Q3T12,NSW1-QLD1,QLD1,2023-12,C2021Q3,T12,24,252,134,10346.29,0.0
C2021Q3T12,V-SA,SA1,2023-12,C2021Q3,T12,24,134,66,4404.0,0.0
C2021Q3T12,V-SA,VIC1,2023-12,C2021Q3,T12,24,248,100,3500.0,0.0
C2021Q3T12,VIC1-NSW1,NSW1,2023-12,C2021Q3,T12,24,316,112,1006.0,0.0
C2021Q3T12,VIC1-NSW1,VIC1,2023-12,C2021Q3,T12,24,200,152,11396.0,0.0
C2021Q4T01,NSW1-QLD1,NSW1,2021-09,C2021Q4,T01,14,45,45,970.0,0.0
C2021Q4T01,NSW1-QLD1,QLD1,2021-09,C2021Q4,T01,14,100,100,5741.0,0.0
C2021Q4T01,V-SA,SA1,2021-09,C2021Q4,T01,14,64,64,4933.0,0.0
C2021Q4T01,V-SA,VIC1,2021-09,C2021Q4,T01,14,73,73,2525.0,0.0
C2021Q4T01,VIC1-NSW1,NSW1,2021-09,C2021Q4,T01,14,108,108,2208.0,0.0
C2021Q4T01,VIC1-NSW1,VIC1,2021-09,C2021Q4,T01,14,125,125,5000.0,0.0
C2021Q4T02,NSW1-QLD1,NSW1,2021-03,C2021Q4,T02,26,45,45,800.0,0.0
C2021Q4T02,NSW1-QLD1,QLD1,2021-03,C2021Q4,T02,26,100,100,7176.25,0.0
C2021Q4T02,V-SA,SA1,2021-03,C2021Q4,T02,26,64,64,4933.0,0.0
C2021Q4T02,V-SA,VIC1,2021-03,C2021Q4,T02,26,73,73,2396.1,0.0
C2021Q4T02,VIC1-NSW1,NSW1,2021-03,C2021Q4,T02,26,108,108,2208.0,0.0
C2021Q4T02,VIC1-NSW1,VIC1,2021-03,C2021Q4,T02,26,125,125,4823.0,0.0
C2021Q4T03,NSW1-QLD1,NSW1,2021-02,C2021Q4,T03,29,45,45,800.0,0.0
C2021Q4T03,NSW1-QLD1,QLD1,2021-02,C2021Q4,T03,29,100,100,9001.0,0.0
C2021Q4T03,V-SA,SA1,2021-02,C2021Q4,T03,29,64,64,6889.2,0.0
C2021Q4T03,V-SA,VIC1,2021-02,C2021Q4,T03,29,73,73,1820.0,0.0
C2021Q4T03,VIC1-NSW1,NSW1,2021-02,C2021Q4,T03,29,108,108,2208.0,0.0
C2021Q4T03,VIC1-NSW1,VIC1,2021-02,C2021Q4,T03,29,125,125,5823.0,0.0
C2021Q4T04,NSW1-QLD1,NSW1,2022-05,C2021Q4,T04,13,45,45,800.0,0.0
C2021Q4T04,NSW1-QLD1,QLD1,2022-05,C2021Q4,T04,13,100,100,10666.0,0.0
C2021Q4T04,V-SA,SA1,2022-05,C2021Q4,T04,13,64,64,6911.0,0.0
C2021Q4T04,V-SA,VIC1,2022-05,C2021Q4,T04,13,73,73,1729.0,0.0
C2021Q4T04,VIC1-NSW1,NSW1,2022-05,C2021Q4,T04,13,108,108,2208.0,0.0
C2021Q4T04,VIC1-NSW1,VIC1,2022-05,C2021Q4,T04,13,125,125,6200.0,0.0
C2021Q4T05,NSW1-QLD1,NSW1,2022-05,C2021Q4,T05,33,74,45,700.0,0.0
C2021Q4T05,NSW1-QLD1,QLD1,2022-05,C2021Q4,T05,33,135,100,10666.0,0.0
C2021Q4T05,V-SA,SA1,2022-05,C2021Q4,T05,33,74,64,12501.0,0.0
C2021Q4T05,V-SA,VIC1,2022-05,C2021Q4,T05,33,119,73,1642.55,0.0
C2021Q4T05,VIC1-NSW1,NSW1,2022-05,C2021Q4,T05,33,144,108,2002.0,0.0
C2021Q4T05,VIC1-NSW1,VIC1,2022-05,C2021Q4,T05,33,162,125,5270.0,0.0
C2021Q4T06,NSW1-QLD1,NSW1,2022-05,C2021Q4,T06,45,45,45,685.0,0.0
C2021Q4T06,NSW1-QLD1,QLD1,2022-05,C2021Q4,T06,45,185,110,11477.0,0.0
C2021Q4T06,V-SA,SA1,2022-05,C2021Q4,T06,45,64,64,12501.0,0.0
C2021Q4T06,V-SA,VIC1,2022-05,C2021Q4,T06,45,103,73,1754.0,0.0
C2021Q4T06,VIC1-NSW1,NSW1,2022-05,C2021Q4,T06,45,213,113,1601.6,0.0
C2021Q4T06,VIC1-NSW1,VIC1,2022-05,C2021Q4,T06,45,230,125,7441.5,0.0
C2021Q4T07,NSW1-QLD1,NSW1,2022-05,C2021Q4,T07,52,112,45,685.0,0.0
C2021Q4T07,NSW1-QLD1,QLD1,2022-05,C2021Q4,T07,52,180,100,11103.0,0.0
C2021Q4T07,V-SA,SA1,2022-05,C2021Q4,T07,52,114,64,4000.0,0.0
C2021Q4T07,V-SA,VIC1,2022-05,C2021Q4,T07,52,192,73,1789.08,0.0
C2021Q4T07,VIC1-NSW1,NSW1,2022-05,C2021Q4,T07,52,148,108,1104.0,0.0
C2021Q4T07,VIC1-NSW1,VIC1,2022-05,C2021Q4,T07,52,235,135,6250.0,0.0
C2021Q4T08,NSW1-QLD1,NSW1,2022-05,C2021Q4,T08,32,108,45,604.0,0.0
C2021Q4T08,NSW1-QLD1,QLD1,2022-05,C2021Q4,T08,32,160,100,11150.0,0.0
C2021Q4T08,V-SA,SA1,2022-05,C2021Q4,T08,32,109,64,4833.66,0.0
C2021Q4T08,V-SA,VIC1,2022-05,C2021Q4,T08,32,137,73,2127.76,0.0
C2021Q4T08,VIC1-NSW1,NSW1,2022-05,C2021Q4,T08,32,148,108,1504.0,0.0
C2021Q4T08,VIC1-NSW1,VIC1,2022-05,C2021Q4,T08,32,205,125,5250.0,0.0
C2021Q4T09,NSW1-QLD1,NSW1,2022-05,C2021Q4,T09,22,120,51,804.0,0.0
C2021Q4T09,NSW1-QLD1,QLD1,2022-05,C2021Q4,T09,22,155,100,12250.0,0.0
C2021Q4T09,V-SA,SA1,2022-05,C2021Q4,T09,22,114,64,5318.0,0.0
C2021Q4T09,V-SA,VIC1,2022-05,C2021Q4,T09,22,167,73,2127.76,0.0
C2021Q4T09,VIC1-NSW1,NSW1,2022-05,C2021Q4,T09,22,158,108,1323.52,0.0
C2021Q4T09,VIC1-NSW1,VIC1,2022-05,C2021Q4,T09,22,170,125,7501.0,0.0
C2021Q4T10,NSW1-QLD1,NSW1,2023-12,C2021Q4,T10,15,85,45,1249.0,0.0
C2021Q4T10,NSW1-QLD1,QLD1,2023-12,C2021Q4,T10,15,255,104,9200.79,0.0
C2021Q4T10,V-SA,SA1,2023-12,C2021Q4,T10,15,111,64,5372.0,0.0
C2021Q4T10,V-SA,VIC1,2023-12,C2021Q4,T10,15,170,73,2780.85,0.0
C2021Q4T10,VIC1-NSW1,NSW1,2023-12,C2021Q4,T10,15,269,114,465.88,0.0
C2021Q4T10,VIC1-NSW1,VIC1,2023-12,C2021Q4,T10,15,248,125,9377.0,0.0
C2021Q4T11,NSW1-QLD1,NSW1,2023-12,C2021Q4,T11,24,148,45,2218.0,0.0
C2021Q4T11,NSW1-QLD1,QLD1,2023-12,C2021Q4,T11,24,292,103,9780.23,0.0
C2021Q4T11,V-SA,SA1,2023-12,C2021Q4,T11,24,123,64,4816.92,0.0
C2021Q4T11,V-SA,VIC1,2023-12,C2021Q4,T11,24,134,86,5996.06,0.0
C2021Q4T11,VIC1-NSW1,NSW1,2023-12,C2021Q4,T11,24,168,108,754.0,0.0
C2021Q4T11,VIC1-NSW1,VIC1,2023-12,C2021Q4,T11,24,227,145,11721.25,0.0
C2021Q4T12,NSW1-QLD1,NSW1,2023-12,C2021Q4,T12,23,87,55,5000.0,0.0
C2021Q4T12,NSW1-QLD1,QLD1,2023-12,C2021Q4,T12,23,275,100,8675.0,0.0
C2021Q4T12,V-SA,SA1,2023-12,C2021Q4,T12,23,90,66,5204.0,0.0
C2021Q4T12,V-SA,VIC1,2023-12,C2021Q4,T12,23,120,77,7001.0,0.0
C2021Q4T12,VIC1-NSW1,NSW1,2023-12,C2021Q4,T12,23,192,112,1004.0,0.0
C2021Q4T12,VIC1-NSW1,VIC1,2023-12,C2021Q4,T12,23,281,125,15500.0,0.0
C2022Q1T01,NSW1-QLD1,NSW1,2021-03,C2022Q1,T01,26,45,45,3320.0,0.0
C2022Q1T01,NSW1-QLD1,QLD1,2021-03,C2022Q1,T01,26,100,100,10141.0,0.0
C2022Q1T01,V-SA,SA1,2021-03,C2022Q1,T01,26,64,64,5372.4,0.0
C2022Q1T01,V-SA,VIC1,2021-03,C2022Q1,T01,26,73,73,6097.0,0.0
C2022Q1T01,VIC1-NSW1,NSW1,2021-03,C2022Q1,T01,26,108,108,3850.0,0.0
C2022Q1T01,VIC1-NSW1,VIC1,2021-03,C2022Q1,T01,26,125,125,5350.0,0.0
C2022Q1T02,NSW1-QLD1,NSW1,2021-02,C2022Q1,T02,29,45,45,3070.0,0.0
C2022Q1T02,NSW1-QLD1,QLD1,2021-02,C2022Q1,T02,29,100,100,14040.0,0.0
C2022Q1T02,V-SA,SA1,2021-02,C2022Q1,T02,29,64,64,5372.4,0.0
C2022Q1T02,V-SA,VIC1,2021-02,C2022Q1,T02,29,73,73,4640.0,0.0
C2022Q1T02,VIC1-NSW1,NSW1,2021-02,C2022Q1,T02,29,108,108,3555.0,0.0
C2022Q1T02,VIC1-NSW1,VIC1,2021-02,C2022Q1,T02,29,125,125,5500.0,0.0
C2022Q1T03,NSW1-QLD1,NSW1,2022-05,C2022Q1,T03,13,45,45,3175.0,0.0
C2022Q1T03,NSW1-QLD1,QLD1,2022-05,C2022Q1,T03,13,100,100,10250.0,0.0
C2022Q1T03,V-SA,SA1,2022-05,C2022Q1,T03,13,64,64,5533.0,0.0
C2022Q1T03,V-SA,VIC1,2022-05,C2022Q1,T03,13,73,73,5336.0,0.0
C2022Q1T03,VIC1-NSW1,NSW1,2022-05,C2022Q1,T03,13,108,108,5464.8,0.0
C2022Q1T03,VIC1-NSW1,VIC1,2022-05,C2022Q1,T03,13,125,125,6200.0,0.0
C2022Q1T04,NSW1-QLD1,NSW1,2022-05,C2022Q1,T04,33,56,45,2222.5,0.0
C2022Q1T04,NSW1-QLD1,QLD1,2022-05,C2022Q1,T04,33,135,100,8512.0,0.0
C2022Q1T04,V-SA,SA1,2022-05,C2022Q1,T04,33,64,64,5540.0,0.0
C2022Q1T04,V-SA,VIC1,2022-05,C2022Q1,T04,33,88,73,2800.0,0.0
C2022Q1T04,VIC1-NSW1,NSW1,2022-05,C2022Q1,T04,33,113,108,6010.0,0.0
C2022Q1T04,VIC1-NSW1,VIC1,2022-05,C2022Q1,T04,33,217,125,5890.0,0.0
C2022Q1T05,NSW1-QLD1,NSW1,2022-05,C2022Q1,T05,45,45,45,2160.0,0.0
C2022Q1T05,NSW1-QLD1,QLD1,2022-05,C2022Q1,T05,45,156,100,13083.0,0.0
C2022Q1T05,V-SA,SA1,2022-05,C2022Q1,T05,45,89,64,5810.4,0.0
C2022Q1T05,V-SA,VIC1,2022-05,C2022Q1,T05,45,73,73,5762.88,0.0
C2022Q1T05,VIC1-NSW1,NSW1,2022-05,C2022Q1,T05,45,108,108,6310.5,0.0
C2022Q1T05,VIC1-NSW1,VIC1,2022-05,C2022Q1,T05,45,125,125,7556.0,0.0
C2022Q1T06,NSW1-QLD1,NSW1,2022-05,C2022Q1,T06,52,50,45,2358.0,0.0
C2022Q1T06,NSW1-QLD1,QLD1,2022-05,C2022Q1,T06,52,236,100,16474.0,0.0
C2022Q1T06,V-SA,SA1,2022-05,C2022Q1,T06,52,111,64,4358.0,0.0
C2022Q1T06,V-SA,VIC1,2022-05,C2022Q1,T06,52,103,73,5878.13,0.0
C2022Q1T06,VIC1-NSW1,NSW1,2022-05,C2022Q1,T06,52,134,108,5750.0,0.0
C2022Q1T06,VIC1-NSW1,VIC1,2022-05,C2022Q1,T06,52,245,125,8311.6,0.0
C2022Q1T07,NSW1-QLD1,NSW1,2022-05,C2022Q1,T07,32,54,45,2350.0,0.0
C2022Q1T07,NSW1-QLD1,QLD1,2022-05,C2022Q1,T07,32,136,100,16000.0,0.0
C2022Q1T07,V-SA,SA1,2022-05,C2022Q1,T07,32,64,64,5143.26,0.0
C2022Q1T07,V-SA,VIC1,2022-05,C2022Q1,T07,32,73,73,7019.42,0.0
C2022Q1T07,VIC1-NSW1,NSW1,2022-05,C2022Q1,T07,32,162,117,8800.0,0.0
C2022Q1T07,VIC1-NSW1,VIC1,2022-05,C2022Q1,T07,32,175,125,9142.76,0.0
C2022Q1T08,NSW1-QLD1,NSW1,2022-05,C2022Q1,T08,22,66,45,2585.0,0.0
C2022Q1T08,NSW1-QLD1,QLD1,2022-05,C2022Q1,T08,22,173,100,17800.96,0.0
C2022Q1T08,V-SA,SA1,2022-05,C2022Q1,T08,22,94,64,5878.01,0.0
C2022Q1T08,V-SA,VIC1,2022-05,C2022Q1,T08,22,93,73,6004.0,0.0
C2022Q1T08,VIC1-NSW1,NSW1,2022-05,C2022Q1,T08,22,203,108,6600.0,0.0
C2022Q1T08,VIC1-NSW1,VIC1,2022-05,C2022Q1,T08,22,170,125,11224.0,0.0
C2022Q1T09,NSW1-QLD1,NSW1,2023-12,C2022Q1,T09,15,69,49,3278.0,0.0
C2022Q1T09,NSW1-QLD1,QLD1,2023-12,C2022Q1,T09,15,185,103,14524.2,0.0
C2022Q1T09,V-SA,SA1,2023-12,C2022Q1,T09,15,124,68,5650.47,0.0
C2022Q1T09,V-SA,VIC1,2023-12,C2022Q1,T09,15,103,73,7019.42,0.0
C2022Q1T09,VIC1-NSW1,NSW1,2023-12,C2022Q1,T09,15,250,117,4356.0,0.0
C2022Q1T09,VIC1-NSW1,VIC1,2023-12,C2022Q1,T09,15,305,125,12347.0,0.0
C2022Q1T10,NSW1-QLD1,NSW1,2023-12,C2022Q1,T10,24,55,45,5267.0,0.0
C2022Q1T10,NSW1-QLD1,QLD1,2023-12,C2022Q1,T10,24,234,101,16460.75,0.0
C2022Q1T10,V-SA,SA1,2023-12,C2022Q1,T10,24,114,64,5707.0,0.0
C2022Q1T10,V-SA,VIC1,2023-12,C2022Q1,T10,24,103,73,8775.0,0.0
C2022Q1T10,VIC1-NSW1,NSW1,2023-12,C2022Q1,T10,24,176,108,5028.0,0.0
C2022Q1T10,VIC1-NSW1,VIC1,2023-12,C2022Q1,T10,24,301,125,15434.0,0.0
C2022Q1T11,NSW1-QLD1,NSW1,2023-12,C2022Q1,T11,23,48,45,6584.0,0.0
C2022Q1T11,NSW1-QLD1,QLD1,2023-12,C2022Q1,T11,23,224,103,14560.59,0.0
C2022Q1T11,V-SA,SA1,2023-12,C2022Q1,T11,23,97,65,6277.7,0.0
C2022Q1T11,V-SA,VIC1,2023-12,C2022Q1,T11,23,96,74,10296.0,0.0
C2022Q1T11,VIC1-NSW1,NSW1,2023-12,C2022Q1,T11,23,226,128,4860.0,0.0
C2022Q1T11,VIC1-NSW1,VIC1,2023-12,C2022Q1,T11,23,267,144,17380.87,0.0
C2022Q1T12,NSW1-QLD1,NSW1,2023-12,C2022Q1,T12,25,94,60,12123.0,0.0
C2022Q1T12,NSW1-QLD1,QLD1,2023-12,C2022Q1,T12,25,329,106,10987.65,0.0
C2022Q1T12,V-SA,SA1,2023-12,C2022Q1,T12,25,111,84,6593.0,0.0
C2022Q1T12,V-SA,VIC1,2023-12,C2022Q1,T12,25,112,77,12500.0,0.0
C2022Q1T12,VIC1-NSW1,NSW1,2023-12,C2022Q1,T12,25,186,137,4320.0,0.0
C2022Q1T12,VIC1-NSW1,VIC1,2023-12,C2022Q1,T12,25,349,125,19422.49,0.0
C2022Q2T01,NSW1-QLD1,NSW1,2021-02,C2022Q2,T01,29,45,45,226.0,0.0
C2022Q2T01,NSW1-QLD1,QLD1,2021-02,C2022Q2,T01,29,100,100,10750.0,0.0
C2022Q2T01,V-SA,SA1,2021-02,C2022Q2,T01,29,64,64,6592.8,0.0
C2022Q2T01,V-SA,VIC1,2021-02,C2022Q2,T01,29,73,73,1866.0,0.0
C2022Q2T01,VIC1-NSW1,NSW1,2021-02,C2022Q2,T01,29,108,108,1747.0,0.0
C2022Q2T01,VIC1-NSW1,VIC1,2021-02,C2022Q2,T01,29,125,125,5220.0,0.0
C2022Q2T02,NSW1-QLD1,NSW1,2022-05,C2022Q2,T02,13,45,45,305.05,0.0
C2022Q2T02,NSW1-QLD1,QLD1,2022-05,C2022Q2,T02,13,100,100,10750.0,0.0
C2022Q2T02,V-SA,SA1,2022-05,C2022Q2,T02,13,64,64,6592.8,0.0
C2022Q2T02,V-SA,VIC1,2022-05,C2022Q2,T02,13,73,73,1400.0,0.0
C2022Q2T02,VIC1-NSW1,NSW1,2022-05,C2022Q2,T02,13,108,108,1638.0,0.0
C2022Q2T02,VIC1-NSW1,VIC1,2022-05,C2022Q2,T02,13,125,125,6200.0,0.0
C2022Q2T03,NSW1-QLD1,NSW1,2022-05,C2022Q2,T03,33,50,45,200.0,0.0
C2022Q2T03,NSW1-QLD1,QLD1,2022-05,C2022Q2,T03,33,100,100,10750.0,0.0
C2022Q2T03,V-SA,SA1,2022-05,C2022Q2,T03,33,64,64,9889.2,0.0
C2022Q2T03,V-SA,VIC1,2022-05,C2022Q2,T03,33,88,73,1000.0,0.0
C2022Q2T03,VIC1-NSW1,NSW1,2022-05,C2022Q2,T03,33,134,108,1747.0,0.0
C2022Q2T03,VIC1-NSW1,VIC1,2022-05,C2022Q2,T03,33,125,125,5822.0,0.0
C2022Q2T04,NSW1-QLD1,NSW1,2022-05,C2022Q2,T04,45,45,45,200.0,0.0
C2022Q2T04,NSW1-QLD1,QLD1,2022-05,C2022Q2,T04,45,140,100,11972.0,0.0
C2022Q2T04,V-SA,SA1,2022-05,C2022Q2,T04,45,64,64,7916.9,0.0
C2022Q2T04,V-SA,VIC1,2022-05,C2022Q2,T04,45,73,73,1054.0,0.0
C2022Q2T04,VIC1-NSW1,NSW1,2022-05,C2022Q2,T04,45,108,108,1092.0,0.0
C2022Q2T04,VIC1-NSW1,VIC1,2022-05,C2022Q2,T04,45,125,125,8000.0,0.0
C2022Q2T05,NSW1-QLD1,NSW1,2022-05,C2022Q2,T05,52,45,45,359.0,0.0
C2022Q2T05,NSW1-QLD1,QLD1,2022-05,C2022Q2,T05,52,175,100,11373.4,0.0
C2022Q2T05,V-SA,SA1,2022-05,C2022Q2,T05,52,114,64,3250.0,0.0
C2022Q2T05,V-SA,VIC1,2022-05,C2022Q2,T05,52,118,73,1401.0,0.0
C2022Q2T05,VIC1-NSW1,NSW1,2022-05,C2022Q2,T05,52,138,108,842.0,0.0
C2022Q2T05,VIC1-NSW1,VIC1,2022-05,C2022Q2,T05,52,160,125,6400.0,0.0
C2022Q2T06,NSW1-QLD1,NSW1,2022-05,C2022Q2,T06,32,45,45,351.0,0.0
C2022Q2T06,NSW1-QLD1,QLD1,2022-05,C2022Q2,T06,32,120,100,11650.0,0.0
C2022Q2T06,V-SA,SA1,2022-05,C2022Q2,T06,32,98,64,4000.0,0.0
C2022Q2T06,V-SA,VIC1,2022-05,C2022Q2,T06,32,73,73,1600.0,0.0
C2022Q2T06,VIC1-NSW1,NSW1,2022-05,C2022Q2,T06,32,198,108,841.91,0.0
C2022Q2T06,VIC1-NSW1,VIC1,2022-05,C2022Q2,T06,32,205,125,6619.68,0.0
C2022Q2T07,NSW1-QLD1,NSW1,2022-05,C2022Q2,T07,22,45,45,401.0,0.0
C2022Q2T07,NSW1-QLD1,QLD1,2022-05,C2022Q2,T07,22,155,100,11067.5,0.0
C2022Q2T07,V-SA,SA1,2022-05,C2022Q2,T07,22,128,78,4000.0,0.0
C2022Q2T07,V-SA,VIC1,2022-05,C2022Q2,T07,22,93,73,1668.35,0.0
C2022Q2T07,VIC1-NSW1,NSW1,2022-05,C2022Q2,T07,22,183,108,740.88,0.0
C2022Q2T07,VIC1-NSW1,VIC1,2022-05,C2022Q2,T07,22,175,125,7772.16,0.0
C2022Q2T08,NSW1-QLD1,NSW1,2023-12,C2022Q2,T08,15,45,45,612.0,0.0
C2022Q2T08,NSW1-QLD1,QLD1,2023-12,C2022Q2,T08,15,200,103,10800.0,0.0
C2022Q2T08,V-SA,SA1,2023-12,C2022Q2,T08,15,111,64,4066.67,0.0
C2022Q2T08,V-SA,VIC1,2023-12,C2022Q2,T08,15,171,73,2502.52,0.0
C2022Q2T08,VIC1-NSW1,NSW1,2023-12,C2022Q2,T08,15,319,115,420.44,0.0
C2022Q2T08,VIC1-NSW1,VIC1,2023-12,C2022Q2,T08,15,188,125,8529.23,0.0
C2022Q2T09,NSW1-QLD1,NSW1,2023-12,C2022Q2,T09,24,110,45,1814.0,0.0
C2022Q2T09,NSW1-QLD1,QLD1,2023-12,C2022Q2,T09,24,192,120,11340.0,0.0
C2022Q2T09,V-SA,SA1,2023-12,C2022Q2,T09,24,108,64,3456.67,0.0
C2022Q2T09,V-SA,VIC1,2023-12,C2022Q2,T09,24,177,91,4700.93,0.0
C2022Q2T09,VIC1-NSW1,NSW1,2023-12,C2022Q2,T09,24,308,108,750.39,0.0
C2022Q2T09,VIC1-NSW1,VIC1,2023-12,C2022Q2,T09,24,175,138,11258.58,0.0
C2022Q2T10,NSW1-QLD1,NSW1,2023-12,C2022Q2,T10,23,45,45,2750.0,0.0
C2022Q2T10,NSW1-QLD1,QLD1,2023-12,C2022Q2,T10,23,187,100,13750.0,0.0
C2022Q2T10,V-SA,SA1,2023-12,C2022Q2,T10,23,90,64,3841.0,0.0
C2022Q2T10,V-SA,VIC1,2023-12,C2022Q2,T10,23,167,82,5171.02,0.0
C2022Q2T10,VIC1-NSW1,NSW1,2023-12,C2022Q2,T10,23,306,108,1204.0,0.0
C2022Q2T10,VIC1-NSW1,VIC1,2023-12,C2022Q2,T10,23,161,125,13750.0,0.0
C2022Q2T11,NSW1-QLD1,NSW1,2023-12,C2022Q2,T11,25,83,55,3906.0,0.0
C2022Q2T11,NSW1-QLD1,QLD1,2023-12,C2022Q2,T11,25,251,100,9350.0,0.0
C2022Q2T11,V-SA,SA1,2023-12,C2022Q2,T11,25,114,66,5192.0,0.0
C2022Q2T11,V-SA,VIC1,2023-12,C2022Q2,T11,25,133,73,7050.0,0.0
C2022Q2T11,VIC1-NSW1,NSW1,2023-12,C2022Q2,T11,25,317,151,1240.0,0.0
C2022Q2T11,VIC1-NSW1,VIC1,2023-12,C2022Q2,T11,25,223,145,15000.0,0.0
C2022Q2T12,NSW1-QLD1,NSW1,2023-12,C2022Q2,T12,27,127,100,4537.55,0.0
C2022Q2T12,NSW1-QLD1,QLD1,2023-12,C2022Q2,T12,27,207,100,7637.0,0.0
C2022Q2T12,V-SA,SA1,2023-12,C2022Q2,T12,27,106,66,4487.0,0.0
C2022Q2T12,V-SA,VIC1,2023-12,C2022Q2,T12,27,133,83,13539.0,0.0
C2022Q2T12,VIC1-NSW1,NSW1,2023-12,C2022Q2,T12,27,278,112,910.0,0.0
C2022Q2T12,VIC1-NSW1,VIC1,2023-12,C2022Q2,T12,27,225,125,19978.0,0.0
C2022Q3T01,NSW1-QLD1,NSW1,2022-05,C2022Q3,T01,13,45,45,800.0,0.0
C2022Q3T01,NSW1-QLD1,QLD1,2022-05,C2022Q3,T01,13,100,100,10465.92,0.0
C2022Q3T01,V-SA,SA1,2022-05,C2022Q3,T01,13,64,64,9967.0,0.0
C2022Q3T01,V-SA,VIC1,2022-05,C2022Q3,T01,13,73,73,1662.5,0.0
C2022Q3T01,VIC1-NSW1,NSW1,2022-05,C2022Q3,T01,13,108,108,1656.0,0.0
C2022Q3T01,VIC1-NSW1,VIC1,2022-05,C2022Q3,T01,13,125,125,6200.0,0.0
C2022Q3T02,NSW1-QLD1,NSW1,2022-05,C2022Q3,T02,33,45,45,220.0,0.0
C2022Q3T02,NSW1-QLD1,QLD1,2022-05,C2022Q3,T02,33,100,100,10465.92,0.0
C2022Q3T02,V-SA,SA1,2022-05,C2022Q3,T02,33,64,64,10006.0,0.0
C2022Q3T02,V-SA,VIC1,2022-05,C2022Q3,T02,33,74,73,1000.0,0.0
C2022Q3T02,VIC1-NSW1,NSW1,2022-05,C2022Q3,T02,33,113,108,1656.0,0.0
C2022Q3T02,VIC1-NSW1,VIC1,2022-05,C2022Q3,T02,33,125,125,5822.0,0.0
C2022Q3T03,NSW1-QLD1,NSW1,2022-05,C2022Q3,T03,45,45,45,154.88,0.0
C2022Q3T03,NSW1-QLD1,QLD1,2022-05,C2022Q3,T03,45,100,100,11512.51,0.0
C2022Q3T03,V-SA,SA1,2022-05,C2022Q3,T03,45,64,64,10006.0,0.0
C2022Q3T03,V-SA,VIC1,2022-05,C2022Q3,T03,45,73,73,1007.0,0.0
C2022Q3T03,VIC1-NSW1,NSW1,2022-05,C2022Q3,T03,45,108,108,1101.0,0.0
C2022Q3T03,VIC1-NSW1,VIC1,2022-05,C2022Q3,T03,45,125,125,8000.0,0.0
C2022Q3T04,NSW1-QLD1,NSW1,2022-05,C2022Q3,T04,52,51,51,510.0,0.0
C2022Q3T04,NSW1-QLD1,QLD1,2022-05,C2022Q3,T04,52,147,100,11702.4,0.0
C2022Q3T04,V-SA,SA1,2022-05,C2022Q3,T04,52,84,64,3502.1,0.0
C2022Q3T04,V-SA,VIC1,2022-05,C2022Q3,T04,52,93,73,1695.75,0.0
C2022Q3T04,VIC1-NSW1,NSW1,2022-05,C2022Q3,T04,52,138,108,880.8,0.0
C2022Q3T04,VIC1-NSW1,VIC1,2022-05,C2022Q3,T04,52,155,125,6400.0,0.0
C2022Q3T05,NSW1-QLD1,NSW1,2022-05,C2022Q3,T05,32,45,45,561.0,0.0
C2022Q3T05,NSW1-QLD1,QLD1,2022-05,C2022Q3,T05,32,100,100,12150.0,0.0
C2022Q3T05,V-SA,SA1,2022-05,C2022Q3,T05,32,84,64,4000.0,0.0
C2022Q3T05,V-SA,VIC1,2022-05,C2022Q3,T05,32,73,73,1750.0,0.0
C2022Q3T05,VIC1-NSW1,NSW1,2022-05,C2022Q3,T05,32,198,108,1104.01,0.0
C2022Q3T05,VIC1-NSW1,VIC1,2022-05,C2022Q3,T05,32,195,125,6501.0,0.0
C2022Q3T06,NSW1-QLD1,NSW1,2022-05,C2022Q3,T06,22,45,45,501.0,0.0
C2022Q3T06,NSW1-QLD1,QLD1,2022-05,C2022Q3,T06,22,130,100,11901.12,0.0
C2022Q3T06,V-SA,SA1,2022-05,C2022Q3,T06,22,94,64,5204.0,0.0
C2022Q3T06,V-SA,VIC1,2022-05,C2022Q3,T06,22,93,73,1750.0,0.0
C2022Q3T06,VIC1-NSW1,NSW1,2022-05,C2022Q3,T06,22,183,108,875.0,0.0
C2022Q3T06,VIC1-NSW1,VIC1,2022-05,C2022Q3,T06,22,150,125,8501.0,0.0
C2022Q3T07,NSW1-QLD1,NSW1,2023-12,C2022Q3,T07,15,45,45,757.75,0.0
C2022Q3T07,NSW1-QLD1,QLD1,2023-12,C2022Q3,T07,15,174,102,13500.0,0.0
C2022Q3T07,V-SA,SA1,2023-12,C2022Q3,T07,15,118,64,5150.72,0.0
C2022Q3T07,V-SA,VIC1,2023-12,C2022Q3,T07,15,150,73,2387.0,0.0
C2022Q3T07,VIC1-NSW1,NSW1,2023-12,C2022Q3,T07,15,267,117,490.44,0.0
C2022Q3T07,VIC1-NSW1,VIC1,2023-12,C2022Q3,T07,15,223,125,9300.43,0.0
C2022Q3T08,NSW1-QLD1,NSW1,2023-12,C2022Q3,T08,24,80,45,1626.04,0.0
C2022Q3T08,NSW1-QLD1,QLD1,2023-12,C2022Q3,T08,24,195,101,13635.0,0.0
C2022Q3T08,V-SA,SA1,2023-12,C2022Q3,T08,24,130,64,4404.0,0.0
C2022Q3T08,V-SA,VIC1,2023-12,C2022Q3,T08,24,147,83,4774.0,0.0
