quarter,model_risk_discount,liquidity_discount,total_discount,discount_shortfall,mape_actual_per_unit,mape_clearing_price,weighted_score
C2025Q4,0.05,0.1,0.15000000000000002,0.0,15.000003433073623,97.50510990232351,48.00204602077358
C2025Q4,0.07,0.08,0.15000000000000002,0.0,15.000003433073623,97.50510990232351,48.00204602077358
C2025Q4,0.07,0.09,0.16,0.0,16.000005276781376,96.6275953145285,48.25104129188023
C2025Q4,0.1,0.06,0.16,0.0,16.000005276781376,96.6275953145285,48.25104129188023
C2025Q4,0.06,0.1,0.16,0.0,16.000005276781376,96.6275953145285,48.25104129188023
C2025Q4,0.09,0.07,0.16,0.0,16.000005276781376,96.6275953145285,48.25104129188023
C2025Q4,0.08,0.08,0.16,0.0,16.000005276781376,96.6275953145285,48.25104129188023
C2025Q4,0.06,0.02,0.08,0.020000000000000004,8.000003220857483,103.79182054739086,48.316730151470836
C2025Q4,0.07,0.01,0.08,0.020000000000000004,8.000003220857483,103.79182054739086,48.316730151470836
C2025Q4,0.01,0.07,0.08,0.020000000000000004,8.000003220857483,103.79182054739086,48.316730151470836
C2025Q4,0.08,0.0,0.08,0.020000000000000004,8.000003220857483,103.79182054739086,48.316730151470836
C2025Q4,0.02,0.06,0.08,0.020000000000000004,8.000003220857483,103.79182054739086,48.316730151470836
C2025Q4,0.04,0.04,0.08,0.020000000000000004,8.000003220857483,103.79182054739086,48.316730151470836
C2025Q4,0.0,0.08,0.08,0.020000000000000004,8.000003220857483,103.79182054739086,48.316730151470836
C2025Q4,0.03,0.05,0.08,0.020000000000000004,8.000003220857483,103.79182054739086,48.316730151470836
C2025Q4,0.05,0.03,0.08,0.020000000000000004,8.000003220857483,103.79182054739086,48.316730151470836
C2025Q4,0.07,0.1,0.17,0.0,17.000008491264175,95.75009957253452,48.500044923772315
C2025Q4,0.09,0.08,0.16999999999999998,0.0,17.000008491264175,95.75009957253452,48.500044923772315
C2025Q4,0.08,0.09,0.16999999999999998,0.0,17.000008491264175,95.75009957253452,48.500044923772315
C2025Q4,0.1,0.07,0.17,0.0,17.000008491264175,95.75009957253452,48.500044923772315
C2025Q4,0.09,0.09,0.18,0.0,18.000003708249167,94.66449209258454,48.66579906198332
